timestamp,hourly_energy_kwh,estimated_avg_power_kw
2023-01-21 11:00:00,0.04659082957097814,0.04659082957097814
2023-01-21 12:00:00,0.051120518465006766,0.051120518465006766
2023-01-21 13:00:00,0.04981277948582837,0.04981277948582837
2023-01-21 14:00:00,0.04277152572378583,0.04277152572378583
2023-01-21 15:00:00,0.03058869105207576,0.03058869105207576
2023-01-21 16:00:00,0.014590479938572584,0.014590479938572584
2023-01-21 17:00:00,0.0004604959437991487,0.0004604959437991487
2023-01-21 18:00:00,0.0,0.0
2023-01-21 19:00:00,0.0,0.0
2023-01-21 20:00:00,0.0,0.0
2023-01-21 21:00:00,0.0,0.0
2023-01-21 22:00:00,0.0,0.0
2023-01-21 23:00:00,0.0,0.0
2023-01-22 00:00:00,0.0,0.0
2023-01-22 01:00:00,0.0,0.0
2023-01-22 02:00:00,0.0,0.0
2023-01-22 03:00:00,0.0,0.0
2023-01-22 04:00:00,0.0,0.0
2023-01-22 05:00:00,0.0,0.0
2023-01-22 06:00:00,0.0,0.0
2023-01-22 07:00:00,0.0,0.0
2023-01-22 08:00:00,0.015077292781631132,0.015077292781631132
2023-01-22 09:00:00,0.060021772833752624,0.060021772833752624
2023-01-22 10:00:00,0.099296612693458,0.099296612693458
2023-01-22 11:00:00,0.12632021716891725,0.12632021716891725
2023-01-22 12:00:00,0.13860182345590952,0.13860182345590952
2023-01-22 13:00:00,0.13515002542166454,0.13515002542166454
2023-01-22 14:00:00,0.11623847899118665,0.11623847899118665
2023-01-22 15:00:00,0.08345053708622044,0.08345053708622044
2023-01-22 16:00:00,0.040312775931611436,0.040312775931611436
2023-01-22 17:00:00,0.0015304636356483065,0.0015304636356483065
2023-01-22 18:00:00,0.0,0.0
2023-01-22 19:00:00,0.0,0.0
2023-01-22 20:00:00,0.0,0.0
2023-01-22 21:00:00,0.0,0.0
2023-01-22 22:00:00,0.0,0.0
2023-01-22 23:00:00,0.0,0.0
2023-01-23 00:00:00,0.0,0.0
2023-01-23 01:00:00,0.0,0.0
2023-01-23 02:00:00,0.0,0.0
2023-01-23 03:00:00,0.0,0.0
2023-01-23 04:00:00,0.0,0.0
2023-01-23 05:00:00,0.0,0.0
2023-01-23 06:00:00,0.0,0.0
2023-01-23 07:00:00,0.0,0.0
2023-01-23 08:00:00,0.015857816822111348,0.015857816822111348
2023-01-23 09:00:00,0.061860521782409604,0.061860521782409604
2023-01-23 10:00:00,0.10198596980111925,0.10198596980111925
2023-01-23 11:00:00,0.12961402577321415,0.12961402577321415
2023-01-23 12:00:00,0.14221041876450857,0.14221041876450857
2023-01-23 13:00:00,0.13876093177716572,0.13876093177716572
2023-01-23 14:00:00,0.11953841676345128,0.11953841676345128
2023-01-23 15:00:00,0.08614577264070734,0.08614577264070734
2023-01-23 16:00:00,0.042132517167430404,0.042132517167430404
2023-01-23 17:00:00,0.0018936087078822233,0.0018936087078822233
2023-01-23 18:00:00,0.0,0.0
2023-01-23 19:00:00,0.0,0.0
2023-01-23 20:00:00,0.0,0.0
2023-01-23 21:00:00,0.0,0.0
2023-01-23 22:00:00,0.0,0.0
2023-01-23 23:00:00,0.0,0.0
2023-01-24 00:00:00,0.0,0.0
