datetime,Year,Month,Day,Hour,Minute,temp_air,temp_dew,dhi,dni,ghi,albedo,pressure,wind_direction,wind_speed
2023-09-25 06:00:00,2023,9,25,6,0,16.400000000000002,16.400000000000002,0,0,0,0.14,1005,337,1.0
2023-09-25 07:00:00,2023,9,25,7,0,16.400000000000002,16.400000000000002,0,0,0,0.14,1005,343,1.2000000000000002
2023-09-25 08:00:00,2023,9,25,8,0,16.3,16.3,0,0,0,0.14,1005,346,1.3
2023-09-25 09:00:00,2023,9,25,9,0,16.1,16.1,0,0,0,0.14,1005,348,1.4
2023-09-25 10:00:00,2023,9,25,10,0,15.9,15.9,0,0,0,0.14,1006,348,1.5
2023-09-25 11:00:00,2023,9,25,11,0,15.9,15.8,0,0,0,0.14,1007,345,1.7000000000000002
2023-09-25 12:00:00,2023,9,25,12,0,16.6,16.1,61,401,142,0.14,1007,349,2.2
2023-09-25 13:00:00,2023,9,25,13,0,17.5,16.3,96,601,327,0.14,1008,359,2.4000000000000004
2023-09-25 14:00:00,2023,9,25,14,0,18.8,16.400000000000002,110,719,501,0.14,1008,5,2.4000000000000004
2023-09-25 15:00:00,2023,9,25,15,0,20.1,16.6,158,0,158,0.14,1008,10,2.3000000000000003
2023-09-25 16:00:00,2023,9,25,16,0,21.0,16.8,93,0,93,0.14,1008,15,2.1
2023-09-25 17:00:00,2023,9,25,17,0,21.4,17.0,167,0,167,0.14,1009,19,2.0
2023-09-25 18:00:00,2023,9,25,18,0,21.5,17.1,114,0,114,0.14,1009,23,2.0
2023-09-25 19:00:00,2023,9,25,19,0,21.3,17.1,45,0,45,0.14,1009,28,2.2
2023-09-25 20:00:00,2023,9,25,20,0,20.6,17.1,88,0,88,0.14,1009,34,2.4000000000000004
2023-09-25 21:00:00,2023,9,25,21,0,19.5,16.900000000000002,52,0,52,0.14,1010,37,2.6
2023-09-25 22:00:00,2023,9,25,22,0,18.1,16.2,26,0,26,0.14,1011,39,2.8000000000000003
2023-09-25 23:00:00,2023,9,25,23,0,16.6,15.1,0,0,0,0.14,1012,39,3.0
2023-09-26 00:00:00,2023,9,26,0,0,15.7,14.4,0,0,0,0.15,1013,37,2.8000000000000003
2023-09-26 01:00:00,2023,9,26,1,0,15.2,14.2,0,0,0,0.15,1013,36,2.6
2023-09-26 02:00:00,2023,9,26,2,0,14.9,14.2,0,0,0,0.15,1013,34,2.5
2023-09-26 03:00:00,2023,9,26,3,0,14.9,14.3,0,0,0,0.15,1014,35,2.5
2023-09-26 04:00:00,2023,9,26,4,0,14.9,14.4,0,0,0,0.15,1014,34,2.4000000000000004
2023-09-26 05:00:00,2023,9,26,5,0,14.9,14.4,0,0,0,0.15,1014,37,2.5
2023-09-26 06:00:00,2023,9,26,6,0,14.8,14.4,0,0,0,0.15,1014,38,2.4000000000000004
2023-09-26 07:00:00,2023,9,26,7,0,14.7,14.3,0,0,0,0.15,1015,35,2.3000000000000003
2023-09-26 08:00:00,2023,9,26,8,0,14.6,14.2,0,0,0,0.15,1015,38,2.4000000000000004
2023-09-26 09:00:00,2023,9,26,9,0,14.5,14.1,0,0,0,0.15,1015,37,2.4000000000000004
2023-09-26 10:00:00,2023,9,26,10,0,14.2,13.9,0,0,0,0.15,1016,31,2.3000000000000003
2023-09-26 11:00:00,2023,9,26,11,0,14.1,13.8,0,0,0,0.15,1016,28,2.4000000000000004
2023-09-26 12:00:00,2023,9,26,12,0,14.6,13.9,15,0,15,0.15,1017,32,2.9000000000000004
2023-09-26 13:00:00,2023,9,26,13,0,15.3,13.9,52,0,52,0.15,1017,43,3.3000000000000003
2023-09-26 14:00:00,2023,9,26,14,0,16.400000000000002,13.8,91,0,91,0.15,1018,52,3.5
2023-09-26 15:00:00,2023,9,26,15,0,17.400000000000002,13.8,109,0,109,0.15,1018,56,3.5
2023-09-26 16:00:00,2023,9,26,16,0,18.1,13.8,116,0,116,0.15,1018,58,3.3000000000000003
2023-09-26 17:00:00,2023,9,26,17,0,18.4,14.0,115,0,115,0.15,1018,59,3.3000000000000003
2023-09-26 18:00:00,2023,9,26,18,0,18.4,14.1,158,0,158,0.15,1018,59,3.3000000000000003
2023-09-26 19:00:00,2023,9,26,19,0,18.2,14.2,93,0,93,0.15,1017,61,3.3000000000000003
2023-09-26 20:00:00,2023,9,26,20,0,17.8,14.2,168,1,168,0.15,1017,62,3.3000000000000003
2023-09-26 21:00:00,2023,9,26,21,0,17.2,14.3,16,0,16,0.15,1018,63,3.0
2023-09-26 22:00:00,2023,9,26,22,0,16.400000000000002,14.4,23,0,23,0.15,1018,61,2.5
2023-09-26 23:00:00,2023,9,26,23,0,15.5,14.2,0,0,0,0.15,1018,59,2.1
2023-09-27 00:00:00,2023,9,27,0,0,15.0,14.1,0,0,0,0.14,1019,57,2.0
2023-09-27 01:00:00,2023,9,27,1,0,14.6,13.9,0,0,0,0.14,1019,53,1.9
2023-09-27 02:00:00,2023,9,27,2,0,14.3,13.8,0,0,0,0.14,1019,48,1.8
2023-09-27 03:00:00,2023,9,27,3,0,14.1,13.8,0,0,0,0.14,1019,43,1.6
2023-09-27 04:00:00,2023,9,27,4,0,13.9,13.7,0,0,0,0.14,1019,37,1.5
2023-09-27 05:00:00,2023,9,27,5,0,13.9,13.5,0,0,0,0.14,1018,34,1.6
2023-09-27 06:00:00,2023,9,27,6,0,13.7,13.3,0,0,0,0.14,1018,34,1.7000000000000002
2023-09-27 07:00:00,2023,9,27,7,0,13.5,13.0,0,0,0,0.14,1018,36,1.7000000000000002
2023-09-27 08:00:00,2023,9,27,8,0,13.3,12.7,0,0,0,0.14,1018,37,1.7000000000000002
2023-09-27 09:00:00,2023,9,27,9,0,13.0,12.4,0,0,0,0.14,1018,37,1.6
2023-09-27 10:00:00,2023,9,27,10,0,12.5,11.8,0,0,0,0.14,1018,40,1.7000000000000002
2023-09-27 11:00:00,2023,9,27,11,0,12.5,11.5,0,0,0,0.14,1018,38,1.7000000000000002
2023-09-27 12:00:00,2023,9,27,12,0,13.7,11.1,45,0,45,0.14,1018,42,2.5
2023-09-27 13:00:00,2023,9,27,13,0,15.0,10.5,98,0,98,0.14,1019,52,2.7
2023-09-27 14:00:00,2023,9,27,14,0,16.400000000000002,10.0,155,0,155,0.14,1019,56,2.7
2023-09-27 15:00:00,2023,9,27,15,0,17.6,9.6,270,4,272,0.14,1018,56,2.5
2023-09-27 16:00:00,2023,9,27,16,0,18.7,9.6,413,179,544,0.14,1018,56,2.5
2023-09-27 17:00:00,2023,9,27,17,0,19.6,9.6,392,95,463,0.14,1018,58,2.5
2023-09-27 18:00:00,2023,9,27,18,0,20.1,9.6,401,122,489,0.14,1017,62,2.5
2023-09-27 19:00:00,2023,9,27,19,0,20.200000000000003,9.7,344,78,394,0.14,1016,65,2.6
2023-09-27 20:00:00,2023,9,27,20,0,19.9,9.9,275,226,392,0.14,1016,67,2.6
2023-09-27 21:00:00,2023,9,27,21,0,19.0,10.2,77,668,314,0.14,1016,69,2.4000000000000004
2023-09-27 22:00:00,2023,9,27,22,0,16.900000000000002,11.6,48,441,123,0.14,1016,70,1.6
2023-09-27 23:00:00,2023,9,27,23,0,14.5,11.6,0,0,0,0.14,1016,71,1.5
2023-09-28 00:00:00,2023,9,28,0,0,13.9,11.6,0,0,0,0.14,1017,72,1.5
2023-09-28 01:00:00,2023,9,28,1,0,13.2,11.7,0,0,0,0.14,1017,71,1.4
2023-09-28 02:00:00,2023,9,28,2,0,12.4,11.7,0,0,0,0.14,1017,67,1.3
2023-09-28 03:00:00,2023,9,28,3,0,11.8,11.7,0,0,0,0.14,1016,61,1.3
2023-09-28 04:00:00,2023,9,28,4,0,11.4,11.4,0,0,0,0.14,1016,55,1.3
2023-09-28 05:00:00,2023,9,28,5,0,11.2,11.2,0,0,0,0.14,1016,50,1.4
2023-09-28 06:00:00,2023,9,28,6,0,11.1,11.1,0,0,0,0.14,1016,45,1.5
2023-09-28 07:00:00,2023,9,28,7,0,11.1,11.1,0,0,0,0.14,1015,43,1.5
2023-09-28 08:00:00,2023,9,28,8,0,11.0,11.0,0,0,0,0.14,1015,41,1.5
2023-09-28 09:00:00,2023,9,28,9,0,10.9,10.9,0,0,0,0.14,1016,40,1.5
2023-09-28 10:00:00,2023,9,28,10,0,10.7,10.7,0,0,0,0.14,1016,39,1.5
2023-09-28 11:00:00,2023,9,28,11,0,11.1,11.1,0,0,0,0.14,1016,38,1.7000000000000002
2023-09-28 12:00:00,2023,9,28,12,0,13.3,12.0,70,358,138,0.14,1016,41,2.4000000000000004
2023-09-28 13:00:00,2023,9,28,13,0,15.6,13.0,113,570,327,0.14,1016,56,2.6
2023-09-28 14:00:00,2023,9,28,14,0,17.400000000000002,13.9,139,682,503,0.14,1015,63,2.6
2023-09-28 15:00:00,2023,9,28,15,0,18.6,14.6,139,779,647,0.14,1015,64,2.3000000000000003
2023-09-28 16:00:00,2023,9,28,16,0,19.700000000000003,15.2,149,799,729,0.14,1015,63,2.2
2023-09-28 17:00:00,2023,9,28,17,0,20.5,15.7,373,48,409,0.14,1015,62,2.1
2023-09-28 18:00:00,2023,9,28,18,0,21.1,16.1,293,3,295,0.14,1014,62,2.2
2023-09-28 19:00:00,2023,9,28,19,0,21.200000000000003,16.400000000000002,244,2,246,0.14,1013,62,2.3000000000000003
2023-09-28 20:00:00,2023,9,28,20,0,20.8,16.6,227,15,234,0.14,1013,62,2.3000000000000003
2023-09-28 21:00:00,2023,9,28,21,0,19.9,16.6,104,523,287,0.14,1013,60,2.4000000000000004
2023-09-28 22:00:00,2023,9,28,22,0,18.5,16.7,62,265,105,0.14,1013,57,2.0
2023-09-28 23:00:00,2023,9,28,23,0,17.2,16.3,0,0,0,0.14,1013,53,2.0
2023-09-29 00:00:00,2023,9,29,0,0,16.6,16.0,0,0,0,0.15,1014,48,2.2
2023-09-29 01:00:00,2023,9,29,1,0,16.1,15.7,0,0,0,0.15,1014,41,2.2
2023-09-29 02:00:00,2023,9,29,2,0,15.8,15.4,0,0,0,0.15,1013,37,2.2
2023-09-29 03:00:00,2023,9,29,3,0,15.7,15.2,0,0,0,0.15,1013,37,2.3000000000000003
2023-09-29 04:00:00,2023,9,29,4,0,15.5,15.1,0,0,0,0.15,1013,36,2.3000000000000003
2023-09-29 05:00:00,2023,9,29,5,0,15.3,14.9,0,0,0,0.15,1012,33,2.3000000000000003
2023-09-29 06:00:00,2023,9,29,6,0,15.2,14.8,0,0,0,0.15,1012,32,2.3000000000000003
2023-09-29 07:00:00,2023,9,29,7,0,15.1,14.7,0,0,0,0.15,1012,29,2.0
2023-09-29 08:00:00,2023,9,29,8,0,15.0,14.7,0,0,0,0.15,1012,28,2.0
2023-09-29 09:00:00,2023,9,29,9,0,15.0,14.8,0,0,0,0.15,1012,31,2.0
2023-09-29 10:00:00,2023,9,29,10,0,15.0,14.8,0,0,0,0.15,1012,32,2.1
2023-09-29 11:00:00,2023,9,29,11,0,15.1,14.8,0,0,0,0.15,1012,31,2.2
2023-09-29 12:00:00,2023,9,29,12,0,15.8,15.2,42,1,43,0.15,1012,30,2.6
2023-09-29 13:00:00,2023,9,29,13,0,16.900000000000002,15.5,8,0,8,0.15,1012,29,2.7
2023-09-29 14:00:00,2023,9,29,14,0,18.4,15.8,146,6,149,0.15,1012,31,2.9000000000000004
2023-09-29 15:00:00,2023,9,29,15,0,19.8,16.0,189,6,193,0.15,1012,31,2.8000000000000003
2023-09-29 16:00:00,2023,9,29,16,0,20.9,16.400000000000002,103,0,103,0.15,1012,30,2.6
2023-09-29 17:00:00,2023,9,29,17,0,21.6,16.7,264,1,265,0.15,1011,28,2.4000000000000004
2023-09-29 18:00:00,2023,9,29,18,0,22.1,17.0,190,0,190,0.15,1011,25,2.2
2023-09-29 19:00:00,2023,9,29,19,0,22.200000000000003,17.1,179,0,179,0.15,1010,23,2.2
2023-09-29 20:00:00,2023,9,29,20,0,22.0,17.0,109,0,109,0.15,1010,22,2.1
2023-09-29 21:00:00,2023,9,29,21,0,21.3,17.0,93,565,288,0.15,1011,24,1.9
2023-09-29 22:00:00,2023,9,29,22,0,19.8,17.3,56,301,104,0.15,1011,25,1.3
2023-09-29 23:00:00,2023,9,29,23,0,18.2,17.0,0,0,0,0.15,1012,25,1.3
2023-09-30 00:00:00,2023,9,30,0,0,17.5,16.7,0,0,0,0.14,1012,25,1.3
2023-09-30 01:00:00,2023,9,30,1,0,16.8,16.400000000000002,0,0,0,0.14,1012,22,1.4
2023-09-30 02:00:00,2023,9,30,2,0,16.1,16.0,0,0,0,0.14,1012,18,1.4
2023-09-30 03:00:00,2023,9,30,3,0,15.5,15.5,0,0,0,0.14,1012,13,1.4
2023-09-30 04:00:00,2023,9,30,4,0,15.0,15.0,0,0,0,0.14,1011,5,1.3
2023-09-30 05:00:00,2023,9,30,5,0,14.6,14.6,0,0,0,0.14,1011,358,1.4
2023-09-30 06:00:00,2023,9,30,6,0,14.3,14.3,0,0,0,0.14,1011,353,1.4
2023-09-30 07:00:00,2023,9,30,7,0,14.1,14.1,0,0,0,0.14,1011,350,1.5
2023-09-30 08:00:00,2023,9,30,8,0,13.9,13.8,0,0,0,0.14,1012,350,1.6
2023-09-30 09:00:00,2023,9,30,9,0,13.7,13.6,0,0,0,0.14,1012,351,1.7000000000000002
2023-09-30 10:00:00,2023,9,30,10,0,13.5,13.4,0,0,0,0.14,1013,352,1.7000000000000002
2023-09-30 11:00:00,2023,9,30,11,0,13.8,13.4,0,0,0,0.14,1013,354,1.9
2023-09-30 12:00:00,2023,9,30,12,0,15.4,13.9,54,421,132,0.14,1014,2,2.4000000000000004
2023-09-30 13:00:00,2023,9,30,13,0,17.400000000000002,14.4,79,0,79,0.14,1014,17,2.7
2023-09-30 14:00:00,2023,9,30,14,0,19.200000000000003,14.9,135,0,135,0.14,1014,27,2.7
2023-09-30 15:00:00,2023,9,30,15,0,20.8,15.6,159,0,159,0.14,1014,32,2.5
2023-09-30 16:00:00,2023,9,30,16,0,22.1,16.1,294,4,297,0.14,1014,32,2.2
2023-09-30 17:00:00,2023,9,30,17,0,23.0,16.400000000000002,272,1,273,0.14,1014,31,2.0
2023-09-30 18:00:00,2023,9,30,18,0,23.5,16.400000000000002,301,7,306,0.14,1013,28,1.9
2023-09-30 19:00:00,2023,9,30,19,0,23.6,16.5,123,760,600,0.14,1013,25,1.8
2023-09-30 20:00:00,2023,9,30,20,0,23.3,16.6,252,37,271,0.14,1013,26,1.8
2023-09-30 21:00:00,2023,9,30,21,0,22.4,16.900000000000002,89,563,280,0.14,1013,32,1.6
2023-09-30 22:00:00,2023,9,30,22,0,20.5,17.900000000000002,22,0,22,0.14,1014,47,0.9
2023-09-30 23:00:00,2023,9,30,23,0,18.5,17.1,0,0,0,0.14,1014,60,0.9
2023-10-01 00:00:00,2023,10,1,0,0,17.8,16.6,0,0,0,0.14,1014,67,1.0
2023-10-01 01:00:00,2023,10,1,1,0,17.8,16.3,0,0,0,0.14,1015,60,0.9
2023-10-01 02:00:00,2023,10,1,2,0,17.8,16.1,0,0,0,0.14,1015,19,0.6000000000000001
2023-10-01 03:00:00,2023,10,1,3,0,16.8,16.0,0,0,0,0.14,1014,327,0.9
2023-10-01 04:00:00,2023,10,1,4,0,15.7,15.7,0,0,0,0.14,1014,316,1.0
2023-10-01 05:00:00,2023,10,1,5,0,15.7,15.7,0,0,0,0.14,1014,317,1.3
2023-10-01 06:00:00,2023,10,1,6,0,15.7,15.7,0,0,0,0.14,1014,321,1.4
2023-10-01 07:00:00,2023,10,1,7,0,15.4,15.4,0,0,0,0.14,1014,326,1.5
2023-10-01 08:00:00,2023,10,1,8,0,15.1,15.1,0,0,0,0.14,1014,332,1.6
2023-10-01 09:00:00,2023,10,1,9,0,14.9,14.9,0,0,0,0.14,1015,339,1.6
2023-10-01 10:00:00,2023,10,1,10,0,14.6,14.6,0,0,0,0.14,1015,345,1.6
2023-10-01 11:00:00,2023,10,1,11,0,14.8,14.6,0,0,0,0.14,1015,350,1.7000000000000002
2023-10-01 12:00:00,2023,10,1,12,0,16.8,14.9,40,553,141,0.14,1015,352,2.3000000000000003
2023-10-01 13:00:00,2023,10,1,13,0,19.5,15.4,59,752,333,0.14,1015,5,2.4000000000000004
2023-10-01 14:00:00,2023,10,1,14,0,22.1,15.7,69,847,511,0.14,1015,22,2.6
2023-10-01 15:00:00,2023,10,1,15,0,23.700000000000003,15.5,79,892,650,0.14,1015,19,2.4000000000000004
2023-10-01 16:00:00,2023,10,1,16,0,24.8,14.8,81,922,739,0.14,1015,13,2.3000000000000003
2023-10-01 17:00:00,2023,10,1,17,0,25.5,14.3,81,931,765,0.14,1014,8,2.2
2023-10-01 18:00:00,2023,10,1,18,0,25.9,13.9,76,930,731,0.14,1014,5,2.1
2023-10-01 19:00:00,2023,10,1,19,0,26.0,13.7,72,904,634,0.14,1013,3,2.0
2023-10-01 20:00:00,2023,10,1,20,0,25.700000000000003,13.9,64,853,487,0.14,1013,0,1.8
2023-10-01 21:00:00,2023,10,1,21,0,24.5,15.6,53,753,304,0.14,1013,358,1.4
2023-10-01 22:00:00,2023,10,1,22,0,21.4,16.7,34,527,111,0.14,1013,357,0.9
2023-10-01 23:00:00,2023,10,1,23,0,19.1,15.4,0,0,0,0.14,1013,1,1.0
2023-10-02 00:00:00,2023,10,2,0,0,18.5,15.4,0,0,0,0.14,1014,6,1.1
2023-10-02 01:00:00,2023,10,2,1,0,18.0,15.4,0,0,0,0.14,1014,10,1.1
2023-10-02 02:00:00,2023,10,2,2,0,17.5,15.5,0,0,0,0.14,1014,12,1.2000000000000002
2023-10-02 03:00:00,2023,10,2,3,0,17.1,15.5,0,0,0,0.14,1014,11,1.3
2023-10-02 04:00:00,2023,10,2,4,0,16.900000000000002,15.7,0,0,0,0.14,1014,8,1.4
2023-10-02 05:00:00,2023,10,2,5,0,16.8,15.8,0,0,0,0.14,1014,6,1.4
2023-10-02 06:00:00,2023,10,2,6,0,16.400000000000002,15.8,0,0,0,0.14,1014,4,1.4
2023-10-02 07:00:00,2023,10,2,7,0,16.1,15.7,0,0,0,0.14,1014,4,1.5
2023-10-02 08:00:00,2023,10,2,8,0,15.9,15.6,0,0,0,0.14,1014,3,1.5
2023-10-02 09:00:00,2023,10,2,9,0,15.7,15.5,0,0,0,0.14,1014,3,1.4
2023-10-02 10:00:00,2023,10,2,10,0,15.4,15.4,0,0,0,0.14,1014,5,1.4
2023-10-02 11:00:00,2023,10,2,11,0,15.6,15.5,0,0,0,0.14,1015,6,1.4
2023-10-02 12:00:00,2023,10,2,12,0,17.900000000000002,16.0,43,515,135,0.14,1015,4,2.0
2023-10-02 13:00:00,2023,10,2,13,0,20.5,16.7,64,721,325,0.14,1015,9,1.8
2023-10-02 14:00:00,2023,10,2,14,0,23.200000000000003,16.900000000000002,76,819,500,0.14,1015,33,1.8
2023-10-02 15:00:00,2023,10,2,15,0,24.6,16.6,83,871,637,0.14,1015,23,1.7000000000000002
2023-10-02 16:00:00,2023,10,2,16,0,25.8,16.3,88,893,720,0.14,1015,11,1.6
2023-10-02 17:00:00,2023,10,2,17,0,26.5,16.3,90,897,745,0.14,1014,6,1.6
2023-10-02 18:00:00,2023,10,2,18,0,26.9,16.400000000000002,89,884,706,0.14,1014,6,1.6
2023-10-02 19:00:00,2023,10,2,19,0,27.0,16.5,86,851,611,0.14,1013,10,1.4
2023-10-02 20:00:00,2023,10,2,20,0,26.8,16.7,78,789,465,0.14,1013,15,1.3
2023-10-02 21:00:00,2023,10,2,21,0,25.9,17.6,65,668,285,0.14,1013,23,1.0
2023-10-02 22:00:00,2023,10,2,22,0,23.6,18.7,40,411,99,0.14,1013,39,0.8
2023-10-02 23:00:00,2023,10,2,23,0,22.1,17.400000000000002,0,0,0,0.14,1013,64,0.9
2023-10-03 00:00:00,2023,10,3,0,0,21.3,17.3,0,0,0,0.14,1013,91,0.9
2023-10-03 01:00:00,2023,10,3,1,0,20.4,17.1,0,0,0,0.14,1014,119,0.9
2023-10-03 02:00:00,2023,10,3,2,0,19.5,17.0,0,0,0,0.14,1014,144,1.0
2023-10-03 03:00:00,2023,10,3,3,0,18.7,17.0,0,0,0,0.14,1014,164,1.0
2023-10-03 04:00:00,2023,10,3,4,0,17.900000000000002,17.0,0,0,0,0.14,1014,180,1.0
2023-10-03 05:00:00,2023,10,3,5,0,17.2,17.0,0,0,0,0.14,1014,193,1.0
2023-10-03 06:00:00,2023,10,3,6,0,16.8,16.8,0,0,0,0.14,1014,206,1.0
2023-10-03 07:00:00,2023,10,3,7,0,16.6,16.6,0,0,0,0.14,1013,221,0.9
2023-10-03 08:00:00,2023,10,3,8,0,16.5,16.5,0,0,0,0.14,1013,241,0.9
2023-10-03 09:00:00,2023,10,3,9,0,16.5,16.5,0,0,0,0.14,1014,271,0.8
2023-10-03 10:00:00,2023,10,3,10,0,16.1,16.1,0,0,0,0.14,1014,310,0.7000000000000001
2023-10-03 11:00:00,2023,10,3,11,0,15.9,15.9,0,0,0,0.14,1014,336,0.7000000000000001
2023-10-03 12:00:00,2023,10,3,12,0,18.3,17.0,44,510,134,0.14,1015,355,0.9
2023-10-03 13:00:00,2023,10,3,13,0,20.6,17.1,66,732,327,0.14,1015,354,0.8
2023-10-03 14:00:00,2023,10,3,14,0,23.8,16.6,76,839,507,0.14,1015,7,1.0
2023-10-03 15:00:00,2023,10,3,15,0,25.5,16.1,83,892,647,0.14,1015,17,1.1
2023-10-03 16:00:00,2023,10,3,16,0,26.6,15.6,87,916,731,0.14,1015,19,1.0
2023-10-03 17:00:00,2023,10,3,17,0,27.3,15.2,87,923,757,0.14,1014,21,0.8
2023-10-03 18:00:00,2023,10,3,18,0,27.700000000000003,14.9,88,909,719,0.14,1013,27,0.7000000000000001
2023-10-03 19:00:00,2023,10,3,19,0,27.8,14.7,83,877,619,0.14,1013,36,0.6000000000000001
2023-10-03 20:00:00,2023,10,3,20,0,27.6,14.8,74,820,472,0.14,1012,48,0.6000000000000001
2023-10-03 21:00:00,2023,10,3,21,0,27.1,15.1,60,708,289,0.14,1012,56,0.5
2023-10-03 22:00:00,2023,10,3,22,0,24.8,15.6,36,461,99,0.14,1012,84,0.6000000000000001
2023-10-03 23:00:00,2023,10,3,23,0,22.700000000000003,14.9,0,0,0,0.14,1012,122,0.9
2023-10-04 00:00:00,2023,10,4,0,0,21.0,15.1,0,0,0,0.14,1012,146,1.0
2023-10-04 01:00:00,2023,10,4,1,0,19.5,15.2,0,0,0,0.14,1013,166,1.1
2023-10-04 02:00:00,2023,10,4,2,0,18.2,15.2,0,0,0,0.14,1013,183,1.2000000000000002
2023-10-04 03:00:00,2023,10,4,3,0,17.3,15.3,0,0,0,0.14,1013,197,1.2000000000000002
2023-10-04 04:00:00,2023,10,4,4,0,16.7,15.5,0,0,0,0.14,1013,211,1.2000000000000002
2023-10-04 05:00:00,2023,10,4,5,0,16.3,15.5,0,0,0,0.14,1013,225,1.1
2023-10-04 06:00:00,2023,10,4,6,0,15.9,15.4,0,0,0,0.14,1013,241,1.1
2023-10-04 07:00:00,2023,10,4,7,0,15.6,15.0,0,0,0,0.14,1013,260,1.1
2023-10-04 08:00:00,2023,10,4,8,0,15.3,14.4,0,0,0,0.14,1013,282,1.1
2023-10-04 09:00:00,2023,10,4,9,0,15.0,13.8,0,0,0,0.14,1013,304,1.2000000000000002
2023-10-04 10:00:00,2023,10,4,10,0,14.5,13.2,0,0,0,0.14,1014,324,1.2000000000000002
2023-10-04 11:00:00,2023,10,4,11,0,14.5,13.0,0,0,0,0.14,1014,341,1.1
2023-10-04 12:00:00,2023,10,4,12,0,17.6,13.9,40,550,135,0.14,1015,357,1.3
2023-10-04 13:00:00,2023,10,4,13,0,19.9,14.3,61,763,331,0.14,1015,9,1.0
2023-10-04 14:00:00,2023,10,4,14,0,23.3,15.1,72,862,511,0.14,1015,51,0.5
2023-10-04 15:00:00,2023,10,4,15,0,25.9,14.6,79,911,651,0.14,1015,116,0.7000000000000001
2023-10-04 16:00:00,2023,10,4,16,0,26.8,14.6,82,934,736,0.14,1015,137,0.9
2023-10-04 17:00:00,2023,10,4,17,0,27.3,14.4,83,941,761,0.14,1014,148,1.1
2023-10-04 18:00:00,2023,10,4,18,0,27.5,14.2,82,927,721,0.14,1014,151,1.3
2023-10-04 19:00:00,2023,10,4,19,0,27.4,14.0,77,896,621,0.14,1013,151,1.4
2023-10-04 20:00:00,2023,10,4,20,0,26.6,14.3,68,841,472,0.14,1013,150,1.5
2023-10-04 21:00:00,2023,10,4,21,0,25.1,15.6,56,732,288,0.14,1013,151,1.4
2023-10-04 22:00:00,2023,10,4,22,0,21.700000000000003,16.6,33,482,97,0.14,1013,153,1.0
2023-10-04 23:00:00,2023,10,4,23,0,19.3,15.4,0,0,0,0.14,1014,159,1.1
2023-10-05 00:00:00,2023,10,5,0,0,18.4,15.2,0,0,0,0.14,1014,166,1.2000000000000002
2023-10-05 01:00:00,2023,10,5,1,0,17.6,14.9,0,0,0,0.14,1014,174,1.2000000000000002
2023-10-05 02:00:00,2023,10,5,2,0,16.8,14.7,0,0,0,0.14,1014,183,1.2000000000000002
2023-10-05 03:00:00,2023,10,5,3,0,16.1,14.5,0,0,0,0.14,1014,192,1.2000000000000002
2023-10-05 04:00:00,2023,10,5,4,0,15.4,14.5,0,0,0,0.14,1014,200,1.1
2023-10-05 05:00:00,2023,10,5,5,0,14.9,14.5,0,0,0,0.14,1015,208,1.1
2023-10-05 06:00:00,2023,10,5,6,0,14.7,14.5,0,0,0,0.14,1015,219,1.1
2023-10-05 07:00:00,2023,10,5,7,0,14.7,14.5,0,0,0,0.14,1015,225,1.0
2023-10-05 08:00:00,2023,10,5,8,0,15.0,14.5,0,0,0,0.14,1015,215,0.8
2023-10-05 09:00:00,2023,10,5,9,0,15.0,14.5,0,0,0,0.14,1015,176,0.6000000000000001
2023-10-05 10:00:00,2023,10,5,10,0,14.4,14.4,0,0,0,0.14,1015,136,0.8
2023-10-05 11:00:00,2023,10,5,11,0,14.1,14.1,0,0,0,0.14,1015,120,0.9
2023-10-05 12:00:00,2023,10,5,12,0,16.8,15.8,79,6,80,0.14,1016,98,1.1
2023-10-05 13:00:00,2023,10,5,13,0,19.700000000000003,16.3,59,741,320,0.14,1016,104,1.1
2023-10-05 14:00:00,2023,10,5,14,0,22.4,17.2,72,835,495,0.14,1016,132,1.7000000000000002
2023-10-05 15:00:00,2023,10,5,15,0,23.9,17.8,342,109,410,0.14,1015,138,2.0
2023-10-05 16:00:00,2023,10,5,16,0,25.0,17.900000000000002,355,291,557,0.14,1014,142,2.1
2023-10-05 17:00:00,2023,10,5,17,0,25.8,17.900000000000002,379,109,458,0.14,1013,146,2.3000000000000003
2023-10-05 18:00:00,2023,10,5,18,0,26.200000000000003,18.0,368,107,441,0.14,1012,154,2.2
2023-10-05 19:00:00,2023,10,5,19,0,26.3,18.0,150,4,152,0.14,1012,161,2.0
2023-10-05 20:00:00,2023,10,5,20,0,26.0,17.8,254,158,329,0.14,1011,158,2.1
2023-10-05 21:00:00,2023,10,5,21,0,25.1,18.0,125,36,136,0.14,1011,149,2.0
2023-10-05 22:00:00,2023,10,5,22,0,23.1,18.5,57,5,58,0.14,1010,138,1.5
2023-10-05 23:00:00,2023,10,5,23,0,21.1,18.5,0,0,0,0.14,1010,133,1.4
2023-10-06 00:00:00,2023,10,6,0,0,20.1,18.8,0,0,0,0.14,1011,134,1.3
2023-10-06 01:00:00,2023,10,6,1,0,19.200000000000003,19.0,0,0,0,0.14,1011,132,1.2000000000000002
2023-10-06 02:00:00,2023,10,6,2,0,18.5,18.5,0,0,0,0.14,1011,131,1.1
2023-10-06 03:00:00,2023,10,6,3,0,18.3,18.3,0,0,0,0.14,1011,132,1.1
